,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name,team,element_type,position
0,1.0,1.0,7.0,0.0,False,2022-08-05T19:00:00Z,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,0.0,23970.0,0.0,0.0,Cédric Alves Soares,Arsenal,2,Defender
1,1.0,11.0,10.0,0.0,True,2022-08-13T14:00:00Z,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-5169.0,24193.0,1361.0,6530.0,Cédric Alves Soares,Arsenal,2,Defender
2,1.0,21.0,3.0,0.0,False,2022-08-20T16:30:00Z,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-4337.0,20960.0,879.0,5216.0,Cédric Alves Soares,Arsenal,2,Defender
3,1.0,31.0,9.0,0.0,True,2022-08-27T16:30:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-2988.0,18825.0,577.0,3565.0,Cédric Alves Soares,Arsenal,2,Defender
4,1.0,41.0,2.0,0.0,True,2022-08-31T18:30:00Z,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-1611.0,17790.0,405.0,2016.0,Cédric Alves Soares,Arsenal,2,Defender
5,1.0,56.0,14.0,0.0,False,2022-09-04T15:30:00Z,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-1207.0,17133.0,516.0,1723.0,Cédric Alves Soares,Arsenal,2,Defender
6,1.0,72.0,4.0,0.0,False,2022-09-18T11:00:00Z,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-445.0,16837.0,114.0,559.0,Cédric Alves Soares,Arsenal,2,Defender
7,1.0,81.0,18.0,0.0,True,2022-10-01T11:30:00Z,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-1572.0,15362.0,64.0,1636.0,Cédric Alves Soares,Arsenal,2,Defender
8,1.0,91.0,12.0,0.0,True,2022-10-09T15:30:00Z,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-828.0,14630.0,148.0,976.0,Cédric Alves Soares,Arsenal,2,Defender
9,1.0,104.0,11.0,0.0,False,2022-10-16T13:00:00Z,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-229.0,14586.0,227.0,456.0,Cédric Alves Soares,Arsenal,2,Defender
10,1.0,127.0,17.0,0.0,False,2022-10-23T13:00:00Z,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-94.0,14516.0,166.0,260.0,Cédric Alves Soares,Arsenal,2,Defender
11,1.0,131.0,16.0,1.0,True,2022-10-30T14:00:00Z,5.0,0.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,1.6,0.0,0.4,0.0,0.00000,0.00979,0.00979,0.04350,42.0,-247.0,14398.0,137.0,384.0,Cédric Alves Soares,Arsenal,2,Defender
12,1.0,142.0,6.0,0.0,False,2022-11-06T12:00:00Z,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-161.0,14350.0,156.0,317.0,Cédric Alves Soares,Arsenal,2,Defender
13,1.0,160.0,20.0,1.0,False,2022-11-12T19:45:00Z,0.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-168.0,14299.0,171.0,339.0,Cédric Alves Soares,Arsenal,2,Defender
14,1.0,161.0,19.0,0.0,True,2022-12-26T20:00:00Z,3.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,40.0,14551.0,663.0,623.0,Cédric Alves Soares,Arsenal,2,Defender
15,1.0,172.0,5.0,0.0,False,2022-12-31T17:30:00Z,2.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-107.0,14533.0,113.0,220.0,Cédric Alves Soares,Arsenal,2,Defender
0,3.0,1.0,7.0,2.0,False,2022-08-05T19:00:00Z,0.0,2.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,16.6,15.0,2.0,3.4,1.0,0.00000,0.06325,0.06325,1.21190,50.0,0.0,48303.0,0.0,0.0,Granit Xhaka,Arsenal,3,Midfielder
1,3.0,11.0,10.0,12.0,True,2022-08-13T14:00:00Z,4.0,2.0,2.0,90.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,54.8,25.5,28.0,10.8,1.0,0.38380,0.10245,0.48625,0.46000,50.0,-629.0,65418.0,9001.0,9630.0,Granit Xhaka,Arsenal,3,Midfielder
2,3.0,21.0,3.0,6.0,False,2022-08-20T16:30:00Z,0.0,3.0,3.0,87.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.8,34.0,6.0,6.6,1.0,0.00000,0.11471,0.11471,0.25790,50.0,112040.0,216726.0,137326.0,25286.0,Granit Xhaka,Arsenal,3,Midfielder
3,3.0,31.0,9.0,2.0,True,2022-08-27T16:30:00Z,2.0,1.0,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.2,25.0,12.0,4.5,1.0,0.09320,0.06754,0.16074,0.83280,50.0,42760.0,267951.0,77459.0,34699.0,Granit Xhaka,Arsenal,3,Midfielder
4,3.0,41.0,2.0,2.0,True,2022-08-31T18:30:00Z,2.0,1.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.6,25.0,8.0,4.6,1.0,0.00000,0.03714,0.03714,0.45140,50.0,10781.0,288460.0,49435.0,38654.0,Granit Xhaka,Arsenal,3,Midfielder
5,3.0,56.0,14.0,2.0,False,2022-09-04T15:30:00Z,3.0,1.0,6.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.2,14.9,46.0,7.6,1.0,0.16120,0.12735,0.28855,1.55190,50.0,8776.0,308627.0,50721.0,41945.0,Granit Xhaka,Arsenal,3,Midfielder
6,3.0,72.0,4.0,5.0,False,2022-09-18T11:00:00Z,0.0,3.0,8.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,25.0,36.2,3.0,6.4,1.0,0.04070,0.25405,0.29475,0.53270,50.0,-3612.0,302039.0,11300.0,14912.0,Granit Xhaka,Arsenal,3,Midfielder
7,3.0,81.0,18.0,9.0,True,2022-10-01T11:30:00Z,3.0,1.0,9.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,36.2,20.2,31.0,8.7,1.0,0.33240,0.16707,0.49947,1.57420,51.0,7375.0,317511.0,32640.0,25265.0,Granit Xhaka,Arsenal,3,Midfielder
8,3.0,91.0,12.0,2.0,True,2022-10-09T15:30:00Z,3.0,2.0,10.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.6,7.3,18.0,4.2,1.0,0.07590,0.24844,0.32434,1.12980,51.0,63525.0,390185.0,83754.0,20229.0,Granit Xhaka,Arsenal,3,Midfielder
9,3.0,104.0,11.0,3.0,False,2022-10-16T13:00:00Z,0.0,1.0,11.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.6,2.8,2.0,1.3,1.0,0.00000,0.02411,0.02411,1.85510,51.0,-8549.0,381694.0,26252.0,34801.0,Granit Xhaka,Arsenal,3,Midfielder
10,3.0,127.0,17.0,10.0,False,2022-10-23T13:00:00Z,1.0,1.0,13.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,49.0,41.6,34.0,12.5,1.0,0.29310,0.05841,0.35151,0.67380,51.0,16549.0,368620.0,34061.0,17512.0,Granit Xhaka,Arsenal,3,Midfielder
11,3.0,131.0,16.0,3.0,True,2022-10-30T14:00:00Z,5.0,0.0,14.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.8,26.2,16.0,4.5,1.0,0.03820,0.18761,0.22581,0.38790,51.0,63626.0,438068.0,77987.0,14361.0,Granit Xhaka,Arsenal,3,Midfielder
12,3.0,142.0,6.0,3.0,False,2022-11-06T12:00:00Z,0.0,1.0,15.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.4,4.6,22.0,4.7,1.0,0.07150,0.02902,0.10052,0.29150,51.0,-9632.0,429403.0,28099.0,37731.0,Granit Xhaka,Arsenal,3,Midfielder
13,3.0,160.0,20.0,1.0,False,2022-11-12T19:45:00Z,0.0,2.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0,0.0,1.0,0.00000,0.00245,0.00245,0.00000,51.0,-11525.0,420636.0,23835.0,35360.0,Granit Xhaka,Arsenal,3,Midfielder
14,3.0,161.0,19.0,5.0,True,2022-12-26T20:00:00Z,3.0,1.0,17.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.8,31.9,23.0,8.7,1.0,0.07150,0.07691,0.14841,1.06940,51.0,-28511.0,396383.0,88192.0,116703.0,Granit Xhaka,Arsenal,3,Midfielder
15,3.0,172.0,5.0,2.0,False,2022-12-31T17:30:00Z,2.0,4.0,18.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.8,12.5,0.0,2.7,1.0,0.00000,0.09274,0.09274,1.14510,51.0,-1692.0,396368.0,15387.0,17079.0,Granit Xhaka,Arsenal,3,Midfielder
0,4.0,1.0,7.0,0.0,False,2022-08-05T19:00:00Z,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,0.0,86132.0,0.0,0.0,Mohamed Elneny,Arsenal,3,Midfielder
1,4.0,11.0,10.0,0.0,True,2022-08-13T14:00:00Z,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,-12599.0,87552.0,5829.0,18428.0,Mohamed Elneny,Arsenal,3,Midfielder
2,4.0,21.0,3.0,0.0,False,2022-08-20T16:30:00Z,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,21882.0,131934.0,57920.0,36038.0,Mohamed Elneny,Arsenal,3,Midfielder
3,4.0,31.0,9.0,2.0,True,2022-08-27T16:30:00Z,2.0,1.0,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.2,3.8,0.0,0.8,1.0,0.00000,0.04150,0.04150,0.83280,44.0,-18950.0,115883.0,14683.0,33633.0,Mohamed Elneny,Arsenal,3,Midfielder
4,4.0,41.0,2.0,0.0,True,2022-08-31T18:30:00Z,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-9174.0,110818.0,10920.0,20094.0,Mohamed Elneny,Arsenal,3,Midfielder
5,4.0,56.0,14.0,0.0,False,2022-09-04T15:30:00Z,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-25515.0,85016.0,941.0,26456.0,Mohamed Elneny,Arsenal,3,Midfielder
6,4.0,72.0,4.0,0.0,False,2022-09-18T11:00:00Z,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-6095.0,81657.0,1257.0,7352.0,Mohamed Elneny,Arsenal,3,Midfielder
7,4.0,81.0,18.0,0.0,True,2022-10-01T11:30:00Z,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-5443.0,77553.0,2120.0,7563.0,Mohamed Elneny,Arsenal,3,Midfielder
8,4.0,91.0,12.0,0.0,True,2022-10-09T15:30:00Z,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-6254.0,71360.0,917.0,7171.0,Mohamed Elneny,Arsenal,3,Midfielder
9,4.0,104.0,11.0,0.0,False,2022-10-16T13:00:00Z,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-5619.0,65729.0,301.0,5920.0,Mohamed Elneny,Arsenal,3,Midfielder
10,4.0,127.0,17.0,0.0,False,2022-10-23T13:00:00Z,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-2121.0,60967.0,211.0,2332.0,Mohamed Elneny,Arsenal,3,Midfielder
11,4.0,131.0,16.0,0.0,True,2022-10-30T14:00:00Z,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,2891.0,64887.0,6735.0,3844.0,Mohamed Elneny,Arsenal,3,Midfielder
12,4.0,142.0,6.0,1.0,False,2022-11-06T12:00:00Z,0.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,0.0,0.2,0.0,0.00000,0.00281,0.00281,0.00000,42.0,5537.0,71884.0,11507.0,5970.0,Mohamed Elneny,Arsenal,3,Midfielder
13,4.0,160.0,20.0,1.0,False,2022-11-12T19:45:00Z,0.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,5975.0,78891.0,12847.0,6872.0,Mohamed Elneny,Arsenal,3,Midfielder
14,4.0,161.0,19.0,1.0,True,2022-12-26T20:00:00Z,3.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,10525.0,90846.0,32941.0,22416.0,Mohamed Elneny,Arsenal,3,Midfielder
15,4.0,172.0,5.0,1.0,False,2022-12-31T17:30:00Z,2.0,4.0,18.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.1,0.0,0.1,0.0,0.00000,0.00074,0.00074,0.46210,42.0,2880.0,94836.0,8124.0,5244.0,Mohamed Elneny,Arsenal,3,Midfielder
0,5.0,1.0,7.0,0.0,False,2022-08-05T19:00:00Z,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,45.0,0.0,14331.0,0.0,0.0,Rob Holding,Arsenal,2,Defender
1,5.0,11.0,10.0,0.0,True,2022-08-13T14:00:00Z,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-2978.0,14520.0,631.0,3609.0,Rob Holding,Arsenal,2,Defender
2,5.0,21.0,3.0,0.0,False,2022-08-20T16:30:00Z,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,44.0,-2174.0,13295.0,683.0,2857.0,Rob Holding,Arsenal,2,Defender
3,5.0,31.0,9.0,1.0,True,2022-08-27T16:30:00Z,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-1795.0,12198.0,363.0,2158.0,Rob Holding,Arsenal,2,Defender
4,5.0,41.0,2.0,1.0,True,2022-08-31T18:30:00Z,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,0.0,0.0,0.2,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-648.0,12085.0,461.0,1109.0,Rob Holding,Arsenal,2,Defender
5,5.0,56.0,14.0,0.0,False,2022-09-04T15:30:00Z,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-473.0,12112.0,556.0,1029.0,Rob Holding,Arsenal,2,Defender
6,5.0,72.0,4.0,0.0,False,2022-09-18T11:00:00Z,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,43.0,-189.0,12232.0,114.0,303.0,Rob Holding,Arsenal,2,Defender
7,5.0,81.0,18.0,0.0,True,2022-10-01T11:30:00Z,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-190.0,12343.0,382.0,572.0,Rob Holding,Arsenal,2,Defender
8,5.0,91.0,12.0,0.0,True,2022-10-09T15:30:00Z,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-51.0,12562.0,640.0,691.0,Rob Holding,Arsenal,2,Defender
9,5.0,104.0,11.0,1.0,False,2022-10-16T13:00:00Z,0.0,1.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.1,0.0,0.0,0.0,0.00000,0.00022,0.00022,0.13740,42.0,-327.0,12405.0,329.0,656.0,Rob Holding,Arsenal,2,Defender
10,5.0,127.0,17.0,0.0,False,2022-10-23T13:00:00Z,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-47.0,12380.0,260.0,307.0,Rob Holding,Arsenal,2,Defender
11,5.0,131.0,16.0,0.0,True,2022-10-30T14:00:00Z,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-263.0,12264.0,199.0,462.0,Rob Holding,Arsenal,2,Defender
12,5.0,142.0,6.0,1.0,False,2022-11-06T12:00:00Z,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-247.0,12120.0,145.0,392.0,Rob Holding,Arsenal,2,Defender
13,5.0,160.0,20.0,0.0,False,2022-11-12T19:45:00Z,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,-108.0,12141.0,223.0,331.0,Rob Holding,Arsenal,2,Defender
14,5.0,161.0,19.0,0.0,True,2022-12-26T20:00:00Z,3.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,42.0,11.0,12351.0,774.0,763.0,Rob Holding,Arsenal,2,Defender
15,5.0,172.0,5.0,1.0,False,2022-12-31T17:30:00Z,2.0,4.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.1,0.0,0.00000,0.00000,0.00000,0.14050,42.0,-146.0,12284.0,115.0,261.0,Rob Holding,Arsenal,2,Defender
0,6.0,1.0,7.0,3.0,False,2022-08-05T19:00:00Z,0.0,2.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.6,12.9,10.0,4.6,1.0,0.09570,0.01650,0.11220,1.21190,50.0,0.0,39617.0,0.0,0.0,Thomas Partey,Arsenal,3,Midfielder
1,6.0,11.0,10.0,2.0,True,2022-08-13T14:00:00Z,4.0,2.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.4,4.8,39.0,4.9,1.0,0.38520,0.01520,0.40040,0.46000,50.0,4047.0,61511.0,12745.0,8698.0,Thomas Partey,Arsenal,3,Midfielder
2,6.0,21.0,3.0,3.0,False,2022-08-20T16:30:00Z,0.0,3.0,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.2,3.8,0.0,1.7,1.0,0.00000,0.02286,0.02286,0.28090,50.0,-5523.0,61170.0,8704.0,14227.0,Thomas Partey,Arsenal,3,Midfielder
3,6.0,31.0,9.0,0.0,True,2022-08-27T16:30:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,50.0,-8910.0,54948.0,3409.0,12319.0,Thomas Partey,Arsenal,3,Midfielder
4,6.0,41.0,2.0,0.0,True,2022-08-31T18:30:00Z,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,49.0,-15298.0,40160.0,407.0,15705.0,Thomas Partey,Arsenal,3,Midfielder
5,6.0,56.0,14.0,0.0,False,2022-09-04T15:30:00Z,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00000,0.00000,0.00000,0.00000,49.0,-9978.0,30613.0,131.0,10109.0,Thomas Partey,Arsenal,3,Midfielder
6,6.0,72.0,4.0,3.0,False,2022-09-18T11:00:00Z,0.0,3.0,8.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.2,6.9,0.0,1.7,1.0,0.00000,0.03697,0.03697,0.49160,48.0,-900.0,26315.0,54.0,954.0,Thomas Partey,Arsenal,3,Midfielder
7,6.0,81.0,18.0,10.0,True,2022-10-01T11:30:00Z,3.0,1.0,9.0,72.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,53.6,46.4,15.0,11.5,1.0,0.06330,0.07179,0.13509,1.55950,48.0,-333.0,26537.0,1078.0,1411.0,Thomas Partey,Arsenal,3,Midfielder
8,6.0,91.0,12.0,2.0,True,2022-10-09T15:30:00Z,3.0,2.0,10.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.2,13.6,0.0,3.5,1.0,0.00000,0.05031,0.05031,1.12980,48.0,15410.0,45510.0,17732.0,2322.0,Thomas Partey,Arsenal,3,Midfielder
9,6.0,104.0,11.0,3.0,False,2022-10-16T13:00:00Z,0.0,1.0,11.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,1.0,0.0,1.1,1.0,0.00000,0.00430,0.00430,1.85510,48.0,3125.0,49227.0,7934.0,4809.0,Thomas Partey,Arsenal,3,Midfielder
